"id","payer_edrpou","date","payer_name","payer_full_name","payer_head","payer_activity","payer_region","payer_region_code","payer_mfo","payer_bank","recipt_edrpou","recipt_name","spd_id","spd_label","mistrust","recipt_mfo","recipt_bank","payment_details","amount","spd_total","dp_total"
"2404883","00159367","42284","2 ВГРЗ","ДРУГИЙ ВОЄНІЗОВАНИЙ ГІРНИЧОРЯТУВАЛЬНИЙ ЗАГІН","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Діяльність пожежних служб","Луганська","UA-09","804013","ГУДКСУ у Луганській області","xxxxxxxxxx","ФОП Натьокiн М.В.","Натьокін-380838","Натьокін","none","380838","Test Bank","#1101100#,#2610#,#Оплата за натяж.ролiк ремня,акумулятор.батар.#,#дог.111/15 вiд 06.10.2015р,нак.2 вiд 06.10.2015р.#,#Без ПДВ#","1670","107320","426775.94"
"4668859","00159367","42306","2 ВГРЗ","ДРУГИЙ ВОЄНІЗОВАНИЙ ГІРНИЧОРЯТУВАЛЬНИЙ ЗАГІН","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Діяльність пожежних служб","Луганська","UA-09","804013","ГУДКСУ у Луганській області","xxxxxxxxxx","ФОП Натьокiн М.В.","Натьокін-380838","Натьокін","none","380838","Test Bank","#1101100#,#2610#,#Оплата за автошини#,#дог.133/15 вiд 27.10.2015р,накл.1 вiд 27.10.2015р.#,#Без ПДВ#","8425","107320","426775.94"
"5629478","00159367","42317","2 ВГРЗ","ДРУГИЙ ВОЄНІЗОВАНИЙ ГІРНИЧОРЯТУВАЛЬНИЙ ЗАГІН","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Діяльність пожежних служб","Луганська","UA-09","804013","ГУДКСУ у Луганській області","xxxxxxxxxx","ФОП Натьокiн М.В.","Натьокін-380838","Натьокін","none","380838","Test Bank","#1101100#,#2610#,#Оплата за автошини#,#дог.145/15 вiд 06.11.2015р,нак.1 вiд 06.11.2015р.#,#Без ПДВ#","21306","107320","426775.94"
"6692690","00159367","42327","2 ВГРЗ","ДРУГИЙ ВОЄНІЗОВАНИЙ ГІРНИЧОРЯТУВАЛЬНИЙ ЗАГІН","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Діяльність пожежних служб","Луганська","UA-09","804013","ГУДКСУ у Луганській області","xxxxxxxxxx","ФОП Натьокiн М.В.","Натьокін-380838","Натьокін","none","380838","Test Bank","#1101100#,#2610#,#Оплата за акумуляторнi батарейкi#,#дог.157/15 вiд 16.11.2015р,нак.1 вiд 16.11.2015р.#,#Без ПДВ#","10800","107320","426775.94"
"8010479","00159367","42338","2 ВГРЗ","ДРУГИЙ ВОЄНІЗОВАНИЙ ГІРНИЧОРЯТУВАЛЬНИЙ ЗАГІН","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Діяльність пожежних служб","Луганська","UA-09","804013","ГУДКСУ у Луганській області","xxxxxxxxxx","ФОП Натьокiн М.В.","Натьокін-380838","Натьокін","none","380838","Test Bank","#1101100#,#2610#,#Оплата за гальмову рiдину,антифриз,незамерзаючу рiдину(омивач скла)#,#дог.172/15 вiд 25.11.2015р,нак.1 вiд 25.11.2015р.#,#Без ПДВ#","6025","107320","426775.94"
"9375654","00159367","42353","2 ВГРЗ","ДРУГИЙ ВОЄНІЗОВАНИЙ ГІРНИЧОРЯТУВАЛЬНИЙ ЗАГІН","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Діяльність пожежних служб","Луганська","UA-09","804013","ГУДКСУ у Луганській області","xxxxxxxxxx","ФОП Натьокiн М.В.","Натьокін-380838","Натьокін","none","380838","Test Bank","#1101100#,#2610#,#Оплата за антiфрiс, гальмова рiдина#,#дог.194/15 вiд 10.12.2015р,нак.1 вiд 10.12.2015р.#,#без ПДВ#","2955","107320","426775.94"
"10020338","00159367","42359","2 ВГРЗ","ДРУГИЙ ВОЄНІЗОВАНИЙ ГІРНИЧОРЯТУВАЛЬНИЙ ЗАГІН","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Діяльність пожежних служб","Луганська","UA-09","804013","ГУДКСУ у Луганській області","xxxxxxxxxx","ФОП Натьокiн М.В.","Натьокін-380838","Натьокін","none","380838","Test Bank","#1101100#,#2610#,#Оплата за амортизатор зад.,датчик температ,решiтка пiд п/т фару#,#дог.199/15 вiд14.12.2015р, нак.3 вiд 14.12.2015р.#,#Без ПДВ#","2089","107320","426775.94"
"23319637","00159367","42528","2 ВГРЗ","ДРУГИЙ ВОЄНІЗОВАНИЙ ГІРНИЧОРЯТУВАЛЬНИЙ ЗАГІН","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Діяльність пожежних служб","Луганська","UA-09","820172","ДКСУ","xxxxxxxxxx","ФОП Натьокiн М.В.","Натьокін-380838","Натьокін","none","380838","Test Bank","1101100;2610;Оплата за пас клиновий,дог.54 вiд 01.06.2016р,накл.б/н вiд 01.06.2016р.Без ПДВ.","2000","107320","426775.94"
"25207995","00159367","42550","2 ВГРЗ","ДРУГИЙ ВОЄНІЗОВАНИЙ ГІРНИЧОРЯТУВАЛЬНИЙ ЗАГІН","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Діяльність пожежних служб","Луганська","UA-09","820172","ДКСУ","xxxxxxxxxx","ФОП Натьокiн М.В.","Натьокін-380838","Натьокін","none","380838","Test Bank","1101100;2610;Оплата за запчастини (ПАС А1150,свiча,фiльтри,тармостат),дог.60вiд09.06.2016р,вид.нак.1вiд09.06.2016р.Без ПДВ.","3175","107320","426775.94"
"27913904","00159367","42580","2 ВГРЗ","ДРУГИЙ ВОЄНІЗОВАНИЙ ГІРНИЧОРЯТУВАЛЬНИЙ ЗАГІН","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Діяльність пожежних служб","Луганська","UA-09","820172","ДКСУ","xxxxxxxxxx","ФОП Натьокiн М.В.","Натьокін-380838","Натьокін","none","380838","Test Bank","1101100;2610; Оплата за подшипник МК перед., дог.90 вiд 25.07.2016р,нак.85 вiд 25.07.2016р.Без ПДВ.","410","107320","426775.94"
"30720162","00159367","42621","2 ВГРЗ","ДРУГИЙ ВОЄНІЗОВАНИЙ ГІРНИЧОРЯТУВАЛЬНИЙ ЗАГІН","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Діяльність пожежних служб","Луганська","UA-09","820172","ДКСУ","xxxxxxxxxx","ФОП Натьокiн М.В.","Натьокін-380838","Натьокін","none","380838","Test Bank","1101100;2610; Оплата за запчаст(ремiнь компресМК,рем.комплект перед.супортуМК,подушка двигМК,компл.кабел.запалМК), дог97вiд15.08.2016р,нак4вiд15.08.2016р.БезПДВ","1625","107320","426775.94"
"30703416","00159367","42621","2 ВГРЗ","ДРУГИЙ ВОЄНІЗОВАНИЙ ГІРНИЧОРЯТУВАЛЬНИЙ ЗАГІН","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Діяльність пожежних служб","Луганська","UA-09","820172","ДКСУ","xxxxxxxxxx","ФОП Натьокiн М.В.","Натьокін-380838","Натьокін","none","380838","Test Bank","1101100;2610; Оплата за запчастини(пiдшипн.перед.маточ.МК,колодки гальмiвнi перед.МК,фiльтр масляний), дог.92 вiд 01.08.2016р, нак.1 вiд 12.08.2016р.Без ПДВ.","840","107320","426775.94"
"30707023","00159367","42621","2 ВГРЗ","ДРУГИЙ ВОЄНІЗОВАНИЙ ГІРНИЧОРЯТУВАЛЬНИЙ ЗАГІН","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Діяльність пожежних служб","Луганська","UA-09","820172","ДКСУ","xxxxxxxxxx","ФОП Натьокiн М.В.","Натьокін-380838","Натьокін","none","380838","Test Bank","1101100;2610; Оплата за АКБ 6СТ-92 (акумуляторнi батареї), дог.93 вiд 01.08.2016р, нак.2 вiд 12.08.2016р.Без ПДВ.","46000","107320","426775.94"
"20470846","00159367","42489","2 ВГРЗ","ДРУГИЙ ВОЄНІЗОВАНИЙ ГІРНИЧОРЯТУВАЛЬНИЙ ЗАГІН","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Діяльність пожежних служб","Луганська","UA-09","820172","ДКСУ","xxxxxxxxxx","ФОП Поздняков Ф.Г.","Поздняков-351005","Поздняков","none","351005","АКЦ.-КОМ.ІННОВ.БАНК""УКРСИББАНК"",ХАРКІВ","1101100;2610; Оплата за посл.з систем.супроводу програм.продук.1С,дог.38 вiд 26.04.2016р,акт над.посл32 вiд 27.04.2016р.Без ПДВ.","150","2290","426775.94"
"20475535","00159367","42489","2 ВГРЗ","ДРУГИЙ ВОЄНІЗОВАНИЙ ГІРНИЧОРЯТУВАЛЬНИЙ ЗАГІН","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Діяльність пожежних служб","Луганська","UA-09","820172","ДКСУ","xxxxxxxxxx","ФОП Поздняков Ф.Г.","Поздняков-351005","Поздняков","none","351005","АКЦ.-КОМ.ІННОВ.БАНК""УКРСИББАНК"",ХАРКІВ","1101100;2610; Оплата за посл.з систем.супроводу програм.продук.1С,дог.38 вiд 26.04.2016р,акт над.посл27 вiд 27.04.2016р.Без ПДВ.","745","2290","426775.94"
"20767134","00159367","42500","2 ВГРЗ","ДРУГИЙ ВОЄНІЗОВАНИЙ ГІРНИЧОРЯТУВАЛЬНИЙ ЗАГІН","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Діяльність пожежних служб","Луганська","UA-09","820172","ДКСУ","xxxxxxxxxx","ФОП Поздняков Ф.Г.","Поздняков-351005","Поздняков","none","351005","АКЦ.-КОМ.ІННОВ.БАНК""УКРСИББАНК"",ХАРКІВ","1101100;2610; Оплата за посл.з систем.супроводу програм.продук.1С,дог.38 вiд 26.04.2016р,акт над.посл.35 вiд 05.05.2016р.Без ПДВ.","445","2290","426775.94"
"31311434","00159367","42628","2 ВГРЗ","ДРУГИЙ ВОЄНІЗОВАНИЙ ГІРНИЧОРЯТУВАЛЬНИЙ ЗАГІН","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Діяльність пожежних служб","Луганська","UA-09","820172","ДКСУ","xxxxxxxxxx","ФОП Поздняков Ф.Г.","Поздняков-351005","Поздняков","none","351005","АКЦ.-КОМ.ІННОВ.БАНК""УКРСИББАНК"",ХАРКІВ","1101100;2610; Оплата за посл.з системного супроводу програм.продукта 1С,дог.38 вiд 26.04.2016р,акт над.посл.58 вiд 12.09.2016р.Без ПДВ.","525","2290","426775.94"
"31337899","00159367","42628","2 ВГРЗ","ДРУГИЙ ВОЄНІЗОВАНИЙ ГІРНИЧОРЯТУВАЛЬНИЙ ЗАГІН","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Діяльність пожежних служб","Луганська","UA-09","820172","ДКСУ","xxxxxxxxxx","ФОП Поздняков Ф.Г.","Поздняков-351005","Поздняков","none","351005","АКЦ.-КОМ.ІННОВ.БАНК""УКРСИББАНК"",ХАРКІВ","1101100;2610; Оплата за посл.з системного супроводу програм.продукта 1С,дог.38 вiд 26.04.2016р,акт над.посл.59 вiд 12.09.2016р.Без ПДВ.","425","2290","426775.94"
"3602527","00159367","42298","2 ВГРЗ","ДРУГИЙ ВОЄНІЗОВАНИЙ ГІРНИЧОРЯТУВАЛЬНИЙ ЗАГІН","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Діяльність пожежних служб","Луганська","UA-09","804013","ГУДКСУ у Луганській області","xxxxxxxxxx","ФОП Попович В.I.","Попович-304665","Попович","none","304665","Ф.-ЛУГАНСЬКЕ ОУ ВАТ""ДОБУ"",М.ЛУГАНСЬК ","#1101100#,#2610#,#Оплата за запчастини до автомобiля#,#дог.121/15 вiд 16.10.2015р,вид.нак.23/11/2 вiд 19.10.2015р.#,#Без ПДВ#","189","30119","426775.94"
"3739225","00159367","42299","2 ВГРЗ","ДРУГИЙ ВОЄНІЗОВАНИЙ ГІРНИЧОРЯТУВАЛЬНИЙ ЗАГІН","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Діяльність пожежних служб","Луганська","UA-09","804013","ГУДКСУ у Луганській області","xxxxxxxxxx","ФОП Попович В.I.","Попович-304665","Попович","none","304665","Ф.-ЛУГАНСЬКЕ ОУ ВАТ""ДОБУ"",М.ЛУГАНСЬК ","#1101100#,#2610#,#Оплата за запчастини до автомоб.#,#дог.127/15 вiд 20.10.2015р, вид.нак.25/14/2 вiд 20.10.2015р.#,#Без ПДВ#","246","30119","426775.94"
"5503926","00159367","42314","2 ВГРЗ","ДРУГИЙ ВОЄНІЗОВАНИЙ ГІРНИЧОРЯТУВАЛЬНИЙ ЗАГІН","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Діяльність пожежних служб","Луганська","UA-09","804013","ГУДКСУ у Луганській області","xxxxxxxxxx","ФОП Попович В.I.","Попович-304665","Попович","none","304665","Ф.-ЛУГАНСЬКЕ ОУ ВАТ""ДОБУ"",М.ЛУГАНСЬК ","#1101100#,#2610#,#Оплата за автозапчастини#,#дог.140/15 вiд 04.11.2015р,вид.нак.35/33/2 вiд 04.11.2015р.#,#Без ПДВ#","612","30119","426775.94"
"9372609","00159367","42353","2 ВГРЗ","ДРУГИЙ ВОЄНІЗОВАНИЙ ГІРНИЧОРЯТУВАЛЬНИЙ ЗАГІН","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Діяльність пожежних служб","Луганська","UA-09","804013","ГУДКСУ у Луганській області","xxxxxxxxxx","ФОП Попович В.I.","Попович-304665","Попович","none","304665","Ф.-ЛУГАНСЬКЕ ОУ ВАТ""ДОБУ"",М.ЛУГАНСЬК ","#1101100#,#2610#,#Оплата за автозапчастини#,#дог.193/15 вiд 10.12.2015р,вид.нак.63/79/2 вiд 10.12.2015р#,#без ПДВ#","9329","30119","426775.94"
"22839620","00159367","42521","2 ВГРЗ","ДРУГИЙ ВОЄНІЗОВАНИЙ ГІРНИЧОРЯТУВАЛЬНИЙ ЗАГІН","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Діяльність пожежних служб","Луганська","UA-09","820172","ДКСУ","xxxxxxxxxx","ФОП Попович В.I.","Попович-304665","Попович","none","304665","Ф.-ЛУГАНСЬКЕ ОУ ВАТ""ДОБУ"",М.ЛУГАНСЬК ","1101100;2610;Оплата за бендекс на стартер УАЗ,дог.47 вiд 26.05.2016р,вид.нак.68/99 вiд 26.05.2016р.Без ПДВ.","398","30119","426775.94"
"25210466","00159367","42550","2 ВГРЗ","ДРУГИЙ ВОЄНІЗОВАНИЙ ГІРНИЧОРЯТУВАЛЬНИЙ ЗАГІН","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Діяльність пожежних служб","Луганська","UA-09","820172","ДКСУ","xxxxxxxxxx","ФОП Попович В.I.","Попович-304665","Попович","none","304665","Ф.-ЛУГАНСЬКЕ ОУ ВАТ""ДОБУ"",М.ЛУГАНСЬК ","1101100;2610;Оплата за запчастини (подушка кпп ГАЗ,карданчик,фiльтри,сайлентблок),дог.59вiд09.06.2016р,вид.нак.71/105вiд09.06.2016р.Без ПДВ.","3114","30119","426775.94"
